num_keys,load_factor,insert_16_20,find_16_20_100,find_16_20_50,find_16_20_0,insert_16_40,find_16_40_100,find_16_40_50,find_16_40_0,insert_16_60,find_16_60_100,find_16_60_50,find_16_60_0,insert_16_80,find_16_80_100,find_16_80_50,find_16_80_0,insert_32_20,find_32_20_100,find_32_20_50,find_32_20_0,insert_32_40,find_32_40_100,find_32_40_50,find_32_40_0,insert_32_60,find_32_60_100,find_32_60_50,find_32_60_0,insert_32_80,find_32_80_100,find_32_80_50,find_32_80_0,
1000000,0.8,794.965,1286.97,1069.14,1027.32,863.295,1502.49,1079.91,1027.27,941.878,1813.43,1177.77,1027.6,1030.07,2258.6,1338.39,1027.74,621.702,778.387,635.687,601.904,703.168,914.467,638.48,601.317,838.996,1158.34,718.911,602.266,995.784,1478.35,828.816,601.652,
6000000,0.8,579.413,1046.89,843.574,798.577,629.923,1233.71,854.446,798.445,692.168,1509.32,940.657,798.61,763.266,1904.03,1073.41,798.384,498.279,728.322,591.246,558.679,564.021,861.478,594.504,558.773,667.763,1098.78,670.865,558.41,786.264,1414.31,776.184,558.736,
11000000,0.8,564.511,1025.76,824.947,780.057,613.777,1209.46,835.913,780.431,674.735,1480.59,920.531,780.178,744.141,1871.5,1051.02,780.348,489.573,723.67,587.12,554.732,552.721,855.705,589.74,554.451,653.638,1094.06,667.2,555.245,765.262,1408.83,771.207,555.202,
16000000,0.8,564.992,1007.02,809.134,764.919,613.514,1188.99,819.902,764.713,672.817,1456.63,903.489,764.662,739.43,1842.62,1031.67,764.726,508.457,770.588,625.327,590.657,571.072,911.077,628.241,590.557,668.703,1164.13,710.09,590.998,774.256,1498.01,820.211,590.216,
21000000,0.8,562.067,1003.44,805.602,761.413,610.461,1184.8,816.584,761.579,669.252,1451.87,899.901,761.525,736.022,1837.75,1028.21,761.595,506.75,770.227,624.892,590.239,569.011,910.811,627.953,590.069,665.708,1163.49,709.466,590.294,770.527,1500.08,820.932,590.415,
26000000,0.8,560.138,1001.25,803.786,759.679,608.488,1182.09,814.626,759.678,667.353,1449.12,897.706,759.592,734.034,1833.94,1025.81,759.616,505.784,770.165,624.606,590.164,567.545,910.934,627.791,590.167,664.009,1161.57,707.961,588.888,768.098,1497.97,819.449,589.559,
31000000,0.8,558.904,999.583,802.402,758.299,607.195,1180.11,813.362,758.359,666.118,1446.03,896.078,758.353,732.49,1830.95,1024.07,758.357,505.004,770.085,624.53,590.104,566.657,909.71,626.787,589.006,662.756,1162.72,708.684,589.729,766.347,1499.6,820.314,589.843,
36000000,0.8,558.09,998.42,801.467,757.172,606.232,1178.59,812.262,757.251,664.982,1444.8,895.111,757.269,731.259,1828.75,1022.8,757.241,504.268,768.913,623.553,589.04,566.008,910.003,626.881,589.188,661.673,1162.26,708.182,589.142,765.218,1497.37,818.66,588.729,
41000000,0.8,557.445,997.805,800.658,756.604,605.563,1178.2,811.556,756.569,664.508,1444.8,894.607,756.633,730.608,1828.55,1022.1,756.628,504.045,768.285,622.7,588.329,565.7,908.908,626.068,588.496,661.148,1160.82,707.319,588.466,764.284,1497.74,818.682,588.779,
46000000,0.8,556.857,997.32,800.239,756.26,605.152,1177.62,811.193,756.264,663.89,1443.87,894.042,756.262,730.104,1828.32,1021.76,756.297,503.899,768.303,622.775,588.314,565.202,909.241,626.089,588.401,660.72,1162.56,708.175,589.038,763.603,1497.39,818.46,588.333,
51000000,0.8,556.558,996.44,799.547,755.536,604.552,1176.71,810.444,755.521,663.377,1443.08,893.329,755.528,729.683,1827.37,1021.01,755.635,503.356,767.892,622.523,588.329,564.903,909.102,626.204,588.62,660.227,1161.85,707.613,588.815,763.182,1498.4,819.047,588.858,
56000000,0.8,556.205,996.225,799.245,755.336,604.246,1176.29,810.161,755.265,662.855,1442.44,893.028,755.351,729.181,1826.98,1020.7,755.239,503.327,768.207,622.774,588.507,564.6,909.124,626.053,588.441,659.914,1161.12,707.146,588.23,762.649,1496.31,817.687,587.835,
61000000,0.8,555.921,995.826,799.074,755.111,603.868,1175.72,809.987,755.145,662.698,1441.98,892.901,755.08,728.8,1825.64,1020.32,755.148,503.188,768.515,623.159,588.759,564.472,909.339,626.372,588.824,659.514,1160.87,707.08,588.203,762.226,1497.21,818.241,588.239,
66000000,0.8,555.722,995.409,798.774,754.743,603.605,1175.54,809.508,754.769,662.303,1441.23,892.367,754.776,728.685,1825.23,1019.94,754.81,503.076,767.574,622.318,588.165,564.083,908.491,625.609,588.086,659.241,1161.58,707.564,588.525,762.059,1498.1,818.819,588.619,
71000000,0.8,555.397,995.382,798.643,754.656,603.365,1175.52,809.425,754.618,662.04,1441.8,892.515,754.647,728.197,1825.94,1020,754.591,502.873,768.074,622.684,588.299,563.959,909.017,626.06,588.475,658.979,1161.18,707.137,588.055,761.554,1497.4,818.451,588.235,
76000000,0.8,555.147,995.234,798.481,754.55,603.152,1175.35,809.332,754.582,661.825,1441.47,892.188,754.605,727.951,1826.06,1019.74,754.591,502.211,768.028,622.533,588.191,563.837,909.633,626.389,588.747,658.82,1161.24,707.118,588.051,761.301,1498.2,818.691,588.262,
81000000,0.8,555.019,994.88,798.112,754.201,602.941,1175.08,809.128,754.182,661.619,1441.09,891.973,754.216,727.757,1825.41,1019.59,754.233,502.808,766.854,621.61,587.356,563.637,908.667,625.758,588.245,658.662,1161.58,707.601,588.423,760.991,1498.82,818.536,588.338,
86000000,0.8,554.98,994.941,798.075,754.152,602.934,1174.87,808.987,754.194,661.5,1440.98,891.905,754.169,727.611,1825.17,1019.6,754.214,502.692,767.472,622.228,588.064,563.609,908.98,626.121,588.47,658.524,1161.45,707.498,588.345,760.91,1498.17,818.648,588.324,
91000000,0.8,554.783,994.831,798.102,754.164,602.722,1174.72,809.016,754.119,661.443,1440.82,891.894,754.183,727.402,1824.85,1019.44,754.162,502.591,767.402,622.063,588.002,563.467,908.398,625.487,588.023,658.405,1161.02,707.093,587.993,760.672,1498.26,818.711,588.349,
96000000,0.8,554.595,994.462,797.759,753.912,602.53,1174.61,808.752,753.959,661.071,1440.7,891.61,753.875,727.377,1825.49,1019.37,753.923,502.619,767.625,622.388,588.204,563.487,908.666,625.63,588.097,658.249,1160.55,706.728,587.789,760.519,1498.04,818.642,588.3,
